gene_id,C_t1_1,LPS_t1_1,C_t1_2,LPS_t1_2,C_t1_3,LPS_t1_3,C_t1_4,LPS_t1_4,control,lps,FDR,AveExpr,P value,C_t1_1 CPM,C_t1_2 CPM,C_t1_3 CPM,C_t1_4 CPM,LPS_t1_1 CPM,LPS_t1_2 CPM,LPS_t1_3 CPM,LPS_t1_4 CPM
ENSMUSG00000036208,399,171,312,250,448,197,871,239,0,-0.461191990925196,0.12585519018213,2.64551574354571,0.057619272479478,8.202,6.872,7.752,13.692,3.682,5.007,4.079,5.152
ENSMUSG00000030342,30752,15310,27450,17367,36405,17809,35323,16196,0,-0.241493505034224,0.125987886069706,8.84262238469803,0.0576903279957622,632.138,604.563,629.913,555.265,329.614,347.804,368.717,349.148
ENSMUSG00000000751,3391,1889,2454,1582,2941,1295,3473,1356,0,-0.28741149597124,0.125987886069706,5.40848696880717,0.0576915193431103,69.705,54.047,50.888,54.594,40.669,31.682,26.812,29.232
ENSMUSG00000086716,0,6,0,2,2,0,2,4,0,1.83655891428708,0.125991159543186,-4.92826654963498,0.0576987663440167,0.000,0.000,0.035,0.031,0.129,0.040,0.000,0.086
ENSMUSG00000041935,1608,708,1328,1001,1354,805,3003,777,0,-0.364444239503714,0.126005843600734,4.5517231688752,0.0577169884461595,33.054,29.248,23.428,47.206,15.243,20.047,16.667,16.750
ENSMUSG00000029231,206,295,75,187,83,77,267,127,0,0.859950087621662,0.126005843600734,1.51768245385945,0.0577134066500845,4.235,1.652,1.436,4.197,6.351,3.745,1.594,2.738
ENSMUSG00000071847,24,9,16,16,20,4,34,2,0,-1.10980694448074,0.126014924658739,-2.04411578091547,0.0577268971439572,0.493,0.352,0.346,0.534,0.194,0.320,0.083,0.043
ENSMUSG00000060639,292,270,265,214,409,260,287,277,0,0.44542585476282,0.126126821214139,2.47418992453308,0.057783910699958,6.002,5.836,7.077,4.512,5.813,4.286,5.383,5.971
ENSMUSG00000027384,433,378,382,364,508,275,479,370,0,0.343965502122973,0.126127666311704,2.96069705294272,0.0577900521359751,8.901,8.413,8.790,7.530,8.138,7.290,5.694,7.976
ENSMUSG00000026167,0,13,0,5,2,0,4,3,0,2.08050708854252,0.126131606479959,-4.59359428276716,0.0577976119113422,0.000,0.000,0.035,0.063,0.280,0.100,0.000,0.065
ENSMUSG00000052595,0,0,0,13,1,9,10,6,0,2.35108587333909,0.126251761051538,-4.32271834300966,0.0578584305745109,0.000,0.000,0.017,0.157,0.000,0.260,0.186,0.129
ENSMUSG00000086049,0,1,0,3,0,2,3,0,0,1.67959939481225,0.126391845816415,-5.46758512020021,0.0579283946836856,0.000,0.000,0.000,0.047,0.022,0.060,0.041,0.000
ENSMUSG00000021890,13335,9037,14676,9952,17380,8652,21545,6591,0,-0.244860552704569,0.126403856955188,7.8687559818171,0.0579396665371951,274.114,323.226,300.725,338.680,194.561,199.306,179.131,142.087
ENSMUSG00000026851,3793,2797,3546,2941,4405,2824,3875,2961,0,0.281918236784911,0.126434611816328,6.05157754181327,0.0579595318915306,77.969,78.098,76.219,60.914,60.218,58.899,58.468,63.832
ENSMUSG00000044042,2884,1658,3056,2288,3573,1931,6492,1573,0,-0.326119382344075,0.126460483066079,5.70853584549009,0.0579771611082181,59.283,67.306,61.823,102.052,35.696,45.821,39.979,33.910
ENSMUSG00000041440,63,65,45,61,38,46,66,31,0,0.654154035586164,0.126516701945234,0.00608039291577834,0.058008707265368,1.295,0.991,0.658,1.037,1.399,1.222,0.952,0.668
ENSMUSG00000114053,6,4,0,8,1,5,7,2,0,1.65422491056097,0.126544260288519,-3.87890512882966,0.0580271162078517,0.123,0.000,0.017,0.110,0.086,0.160,0.104,0.043
ENSMUSG00000049670,91,38,60,22,47,21,79,17,0,-0.762206707464549,0.126617428213735,-0.328849044184973,0.0580779973201739,1.871,1.321,0.813,1.242,0.818,0.441,0.435,0.366
ENSMUSG00000022485,8,2,12,1,3,0,17,5,0,-1.61293919058632,0.126617428213735,-3.65350027713149,0.0580756758429014,0.164,0.264,0.052,0.267,0.043,0.020,0.000,0.108
ENSMUSG00000021057,4,6,0,1,0,4,0,0,0,2.05304469746096,0.126617428213735,-5.20462864744731,0.0580745048509699,0.082,0.000,0.000,0.000,0.129,0.020,0.083,0.000
ENSMUSG00000028964,4984,4244,4153,3318,5291,3192,4249,3678,0,0.34415777141692,0.12666091529404,6.33708364665612,0.0581037229472863,102.451,91.466,91.550,66.793,91.371,66.449,66.087,79.289
ENSMUSG00000027222,1372,1240,1193,895,1459,985,1236,970,0,0.353524810084449,0.126685176417937,4.51439362614709,0.0581206320570636,28.203,26.275,25.245,19.429,26.696,17.924,20.393,20.911
ENSMUSG00000084111,286,330,310,233,324,238,192,185,0,0.589749553044773,0.126689933189887,2.34728184038464,0.0581316383743081,5.879,6.827,5.606,3.018,7.105,4.666,4.928,3.988
ENSMUSG00000059159,56,76,40,37,62,49,13,32,0,1.13347048517021,0.126689933189887,-0.280456210362925,0.0581343741969927,1.151,0.881,1.073,0.204,1.636,0.741,1.014,0.690
ENSMUSG00000021540,1418,719,1210,827,1480,730,1579,595,0,-0.268716989317919,0.126705374087523,4.31506774174686,0.0581517802878804,29.148,26.649,25.608,24.821,15.480,16.562,15.114,12.827
ENSMUSG00000100658,57,22,60,37,84,29,80,22,0,-0.626096540268397,0.126705374087523,-0.208870483274065,0.0581530208184898,1.172,1.321,1.453,1.258,0.474,0.741,0.600,0.474
ENSMUSG00000039852,2489,1791,1856,2259,2022,1889,3731,1470,0,0.304407753122661,0.126797072893525,5.3849765623409,0.0582008919376686,51.164,40.877,34.987,58.650,38.559,45.240,39.110,31.690
ENSMUSG00000024824,1120,779,908,887,1033,779,1470,789,0,0.248225608220878,0.126806783481972,4.23270139615836,0.0582111344219904,23.023,19.998,17.874,23.108,16.771,17.764,16.128,17.009
ENSMUSG00000072618,0,0,2,0,9,0,4,0,0,-1.73643988487259,0.126915859298178,-5.44031259894401,0.0582669963099395,0.000,0.044,0.156,0.063,0.000,0.000,0.000,0.000
ENSMUSG00000026254,4878,3426,4816,4468,5993,3852,6164,4082,0,0.252357416986579,0.126936430313736,6.51719655509418,0.0582832576470465,100.272,106.068,103.696,96.896,73.760,89.479,79.752,87.998
ENSMUSG00000042496,258,135,223,100,209,105,270,86,0,-0.448481294744963,0.126936430313736,1.65438618207197,0.0582927980865136,5.303,4.911,3.616,4.244,2.906,2.003,2.174,1.854
ENSMUSG00000037846,29,2,2,1,7,1,18,3,0,-1.59001032447654,0.126936430313736,-3.45526978468143,0.0582938139302916,0.596,0.044,0.121,0.283,0.043,0.020,0.021,0.065
ENSMUSG00000089716,0,0,6,4,0,11,0,2,0,2.31456408065703,0.126999661119571,-4.9433033288497,0.0583286458547707,0.000,0.132,0.000,0.000,0.000,0.080,0.228,0.043
ENSMUSG00000038683,3415,2493,2951,2485,3802,2646,3906,2449,0,0.24036684549806,0.127112611684142,5.8773305154962,0.0583863212024246,70.199,64.993,65.786,61.401,53.673,49.766,54.783,52.795
ENSMUSG00000039167,6,2,10,15,11,0,13,0,0,-1.79145022875916,0.127162330196116,-3.57686879961385,0.0584149597492904,0.123,0.220,0.190,0.204,0.043,0.300,0.000,0.000
ENSMUSG00000026843,1978,1113,1807,1283,2134,1177,2889,949,0,-0.232497309282163,0.127438879688478,4.95040818004024,0.0585478132425281,40.660,39.798,36.924,45.414,23.962,25.694,24.369,20.458
ENSMUSG00000043421,2165,1446,1689,1812,2178,1226,1693,1610,0,0.37706491426335,0.127491783255619,5.07390446399688,0.0585779346305641,44.504,37.199,37.686,26.613,31.131,36.288,25.383,34.708
ENSMUSG00000049092,24,4,8,4,12,3,38,8,0,-1.17859583962083,0.127609940949493,-2.4268497774122,0.0586380457704864,0.493,0.176,0.208,0.597,0.086,0.080,0.062,0.172
ENSMUSG00000038602,0,4,0,0,1,0,0,4,0,1.90173211812417,0.127778428283856,-5.66718361221495,0.0587212969616898,0.000,0.000,0.017,0.000,0.086,0.000,0.000,0.086
ENSMUSG00000060224,166,64,168,109,188,81,208,70,0,-0.462136269906285,0.127780413547304,1.25628998191192,0.0587280389650779,3.412,3.700,3.253,3.270,1.378,2.183,1.677,1.509
ENSMUSG00000026032,3280,2659,2697,2070,3588,2497,2032,2437,0,0.485388884747292,0.12780662169036,5.69289862079342,0.0587575768408122,67.424,59.399,62.083,31.942,57.247,41.455,51.698,52.536
ENSMUSG00000009739,478,337,387,287,565,212,816,215,0,-0.360632274501985,0.12780662169036,2.88798292884473,0.0587478754166439,9.826,8.523,9.776,12.827,7.255,5.748,4.389,4.635
ENSMUSG00000049307,150,155,148,154,213,175,249,120,0,0.400103665013427,0.12780662169036,1.72588700197029,0.0587522566852876,3.083,3.260,3.686,3.914,3.337,3.084,3.623,2.587
ENSMUSG00000028940,2,0,1,1,2,0,5,0,0,-1.32444632400571,0.127808006966767,-5.24863357393388,0.0587698755517151,0.041,0.022,0.035,0.079,0.000,0.020,0.000,0.000
ENSMUSG00000098516,0,0,6,0,4,0,3,0,0,-1.70187810105676,0.127808006966767,-5.44807021996054,0.0587691305926396,0.000,0.132,0.069,0.047,0.000,0.000,0.000,0.000
ENSMUSG00000059852,22,9,19,8,29,11,30,5,0,-0.852216030182497,0.127856964849362,-1.79415772122756,0.0587982209809558,0.452,0.418,0.502,0.472,0.194,0.160,0.228,0.108
ENSMUSG00000058267,2953,2600,2450,1913,3185,2042,2064,2098,0,0.431813634951601,0.12786857271402,5.55643804639664,0.0588093928340726,60.702,53.959,55.110,32.445,55.976,38.311,42.278,45.228
ENSMUSG00000074576,720,289,582,400,974,372,866,415,0,-0.364704455113292,0.127973874933512,3.39589262816586,0.0588636619863892,14.800,12.818,16.853,13.613,6.222,8.011,7.702,8.946
ENSMUSG00000104068,5,1,3,3,11,2,18,1,0,-1.27038667139554,0.127980932525383,-3.62040894006965,0.0588727470529421,0.103,0.066,0.190,0.283,0.022,0.060,0.041,0.022
ENSMUSG00000029725,1617,1415,1335,1052,1973,1140,967,1487,0,0.551693416961942,0.128238077941314,4.7307395934211,0.0589968875386746,33.239,29.402,34.139,15.201,30.464,21.068,23.603,32.056
ENSMUSG00000097643,9,5,21,10,29,5,33,4,0,-1.08321954051396,0.128362420703962,-2.14478140398305,0.0590599485742717,0.185,0.463,0.502,0.519,0.108,0.200,0.104,0.086
ENSMUSG00000054277,1701,790,1788,1222,2005,1079,2646,955,0,-0.290947879276366,0.128389599555218,4.80912007753527,0.0590841685621374,34.966,39.379,34.692,41.594,17.008,24.473,22.340,20.588
ENSMUSG00000085887,2,0,2,2,2,0,7,0,0,-1.43410475329512,0.128389599555218,-5.00845980327092,0.0590786084463716,0.041,0.044,0.035,0.110,0.000,0.040,0.000,0.000
ENSMUSG00000022783,3,0,3,2,1,0,8,0,0,-1.53255480661341,0.128481204962612,-4.95665226504391,0.0591321864894764,0.062,0.066,0.017,0.126,0.000,0.040,0.000,0.000
ENSMUSG00000046694,2,0,3,0,1,0,1,0,0,-1.33975983379402,0.128567422206608,-5.62038417286726,0.0591777326813483,0.041,0.066,0.017,0.016,0.000,0.000,0.000,0.000
ENSMUSG00000021432,1222,718,1116,712,1591,756,1667,635,0,-0.256499038576399,0.128575722115308,4.28728531370788,0.0591874189581392,25.119,24.579,27.529,26.205,15.458,14.259,15.652,13.689
ENSMUSG00000030598,54,18,49,8,19,9,56,14,0,-1.04377220255979,0.128724315089497,-1.16954181996762,0.0592616936707018,1.110,1.079,0.329,0.880,0.388,0.160,0.186,0.302
ENSMUSG00000039313,2,0,0,0,5,0,4,0,0,-1.54907061541179,0.128764333269932,-5.5388745857948,0.05928599166751,0.041,0.000,0.087,0.063,0.000,0.000,0.000,0.000
ENSMUSG00000061897,2,3,2,8,5,8,13,10,0,1.29956214235221,0.128851333846753,-3.1286885079266,0.0593319272099676,0.041,0.044,0.087,0.204,0.065,0.160,0.166,0.216
ENSMUSG00000112830,1,0,0,3,0,0,0,6,0,1.94797421835431,0.128869384211552,-5.64619053255069,0.0593461181728823,0.021,0.000,0.000,0.000,0.000,0.060,0.000,0.129
ENSMUSG00000029664,20,34,12,13,14,12,19,21,0,0.916250773603221,0.128919191470908,-1.52299463619053,0.0593749367169495,0.411,0.264,0.242,0.299,0.732,0.260,0.248,0.453
ENSMUSG00000067344,73,65,68,52,84,68,40,67,0,0.739424337832186,0.128958598952051,0.337333583106658,0.0593989696163102,1.501,1.498,1.453,0.629,1.399,1.041,1.408,1.444
ENSMUSG00000047759,3,1,2,0,7,0,1,0,0,-1.52441575273086,0.129037617448981,-5.1320228484162,0.059441252948691,0.062,0.044,0.121,0.016,0.022,0.000,0.000,0.000
ENSMUSG00000086784,2649,1785,2252,1893,3059,2063,2254,2262,0,0.372112853182013,0.129077238489985,5.47596728802833,0.059465393232897,54.453,49.598,52.930,35.432,38.430,37.911,42.712,48.763
ENSMUSG00000112889,5,0,4,0,0,0,4,0,0,-1.72398980559362,0.129106332248344,-5.43287497247543,0.0594846867729379,0.103,0.088,0.000,0.063,0.000,0.000,0.000,0.000
ENSMUSG00000024325,1153,527,1033,667,1238,611,1423,634,0,-0.270811614754445,0.12918938995387,4.08297310553871,0.0595347428223936,23.701,22.751,21.421,22.369,11.346,13.358,12.650,13.668
ENSMUSG00000097370,0,4,1,3,0,0,0,0,0,1.82868560104045,0.12918938995387,-5.71250487213804,0.0595318228375635,0.000,0.022,0.000,0.000,0.086,0.060,0.000,0.000
ENSMUSG00000052889,3038,2622,2571,2513,3996,2942,4909,2257,0,0.259154164525149,0.129193563013112,5.89708554733617,0.0595425600419025,62.449,56.624,69.142,77.168,56.450,50.327,60.911,48.656
ENSMUSG00000029642,7183,6936,6810,4916,9724,6078,6155,6031,0,0.40981281665694,0.129195401009912,7.03350154759065,0.059549301355132,147.654,149.984,168.254,96.754,149.328,98.451,125.839,130.014
ENSMUSG00000086212,10,2,20,3,14,5,18,7,0,-1.1067023983519,0.129273528143442,-2.61867154774765,0.0595912098344514,0.206,0.440,0.242,0.283,0.043,0.060,0.104,0.151
ENSMUSG00000099472,4,2,2,0,3,1,8,0,0,-1.42172870319555,0.129305014279836,-4.6210899932599,0.0596116232171971,0.082,0.044,0.052,0.126,0.043,0.000,0.021,0.000
ENSMUSG00000000399,3447,2521,2993,2450,3883,2656,3449,2524,0,0.281647854847679,0.129316423685569,5.86850052333172,0.0596261344687612,70.856,65.918,67.187,54.217,54.276,49.065,54.990,54.412
ENSMUSG00000111301,3,0,0,0,3,0,4,0,0,-1.50455180550546,0.129316423685569,-5.55970581947098,0.0596286826128036,0.062,0.000,0.052,0.063,0.000,0.000,0.000,0.000
ENSMUSG00000044600,5610,4728,5725,4504,7740,4844,6131,4662,0,0.299778833736361,0.129560261261194,6.74354897473171,0.0597515505009971,115.319,126.088,133.925,96.377,101.791,90.200,100.290,100.502
ENSMUSG00000113492,10,7,2,8,0,4,6,4,0,1.70091342718405,0.129560261261194,-3.56417409072183,0.0597529395086184,0.206,0.044,0.000,0.094,0.151,0.160,0.083,0.086
ENSMUSG00000085823,156,71,186,70,175,55,139,63,0,-0.578056873225543,0.129604769088375,1.02909263003696,0.0597793793276826,3.207,4.096,3.028,2.185,1.529,1.402,1.139,1.358
ENSMUSG00000032514,6,15,10,12,0,7,12,5,0,1.79035094587078,0.129648854046417,-2.94516166952792,0.059805628142859,0.123,0.220,0.000,0.189,0.323,0.240,0.145,0.108
ENSMUSG00000052131,3,0,3,0,0,0,8,0,0,-1.71871768531044,0.129729780784472,-5.44501358949498,0.0598488773800165,0.062,0.066,0.000,0.126,0.000,0.000,0.000,0.000
ENSMUSG00000032586,453,225,290,145,287,124,376,106,0,-0.52150021739875,0.129791820776806,2.14569580144612,0.0598834200244462,9.312,6.387,4.966,5.911,4.844,2.904,2.567,2.285
ENSMUSG00000006289,2106,1654,1903,1542,2498,1549,2017,1665,0,0.314074686384391,0.129792632952698,5.19006876791376,0.0598897162134948,43.291,41.912,43.223,31.707,35.610,30.881,32.070,35.894
ENSMUSG00000029345,1429,576,1597,1186,1783,900,3111,905,0,-0.418268808490756,0.129821552580839,4.66066627877456,0.05990898327274,29.375,35.173,30.851,48.904,12.401,23.752,18.634,19.510
ENSMUSG00000070471,0,1,2,6,1,0,0,5,0,1.94585748597053,0.129847488454016,-5.07631962102716,0.0599268759159096,0.000,0.044,0.017,0.000,0.022,0.120,0.000,0.108
ENSMUSG00000112109,0,7,0,0,0,2,1,0,0,1.86953808719103,0.129898825738803,-5.68106252626354,0.0599564952780449,0.000,0.000,0.000,0.016,0.151,0.000,0.041,0.000
ENSMUSG00000084781,0,0,2,0,5,0,5,0,0,-1.61444361009931,0.129907519479959,-5.50268625864543,0.0599664346958448,0.000,0.044,0.087,0.079,0.000,0.000,0.000,0.000
ENSMUSG00000117069,4,0,0,0,2,0,5,0,0,-1.54828095638181,0.129937602442022,-5.5388745857948,0.0599862493321237,0.082,0.000,0.035,0.079,0.000,0.000,0.000,0.000
ENSMUSG00000031584,5400,3896,4868,4051,5859,4180,5826,3702,0,0.246402704732344,0.129946770955554,6.5258475589256,0.0599964105146314,111.002,107.213,101.378,91.583,83.878,81.128,86.543,79.806
ENSMUSG00000020821,10023,5067,10273,8036,13306,6453,18359,6026,0,-0.284595115959559,0.129985850640023,7.46399012325052,0.0600203838828265,206.033,226.254,230.233,288.597,109.089,160.935,133.603,129.906
ENSMUSG00000088015,0,0,1,0,0,8,0,4,0,2.12104572926113,0.129988700137114,-5.55249138223894,0.0600276300373134,0.000,0.022,0.000,0.000,0.000,0.000,0.166,0.086
ENSMUSG00000060131,2895,1904,2257,1929,3390,1531,5829,1280,0,-0.330439148244882,0.130002294282261,5.54083668806871,0.0600398387252759,59.510,49.708,58.657,91.630,40.992,38.632,31.698,27.594
ENSMUSG00000046962,1574,666,1462,1185,1732,831,3068,954,0,-0.363530744962059,0.130003581501388,4.67556123857406,0.0600508758222275,32.355,32.199,29.969,48.228,14.339,23.732,17.205,20.566
ENSMUSG00000033855,48,3,36,39,19,12,98,5,0,-1.4163028075557,0.130003581501388,-1.29383331041161,0.0600522953921962,0.987,0.793,0.329,1.541,0.065,0.781,0.248,0.108
ENSMUSG00000019828,1,8,0,2,0,0,0,0,0,1.93668494326634,0.130019819744269,-5.65849099555831,0.0600657281231111,0.021,0.000,0.000,0.000,0.172,0.040,0.000,0.000
ENSMUSG00000019489,0,0,0,0,1,11,0,3,0,2.1386837239447,0.13004639520498,-5.5433002528112,0.0600839383293412,0.000,0.000,0.017,0.000,0.000,0.000,0.228,0.065
ENSMUSG00000107179,0,2,0,8,0,0,4,1,0,1.91057424847684,0.130064474002799,-5.26225037037802,0.0600997508149247,0.000,0.000,0.000,0.063,0.043,0.160,0.000,0.022
ENSMUSG00000085471,1,6,2,0,0,1,0,8,0,2.09252468322794,0.130064474002799,-4.99781571820053,0.0601041588199442,0.021,0.044,0.000,0.000,0.129,0.000,0.021,0.172
ENSMUSG00000002885,1951,886,2116,1524,3175,1459,3858,1263,0,-0.37662037885233,0.130074679207194,5.18033865811554,0.0601198340674201,40.105,46.603,54.937,60.646,19.075,30.521,30.207,27.227
ENSMUSG00000002661,480,482,387,324,569,334,340,353,0,0.500954101464467,0.130074679207194,2.98963941811695,0.060120743421145,9.867,8.523,9.845,5.345,10.377,6.489,6.915,7.610
ENSMUSG00000027353,180,104,131,84,120,40,249,46,0,-0.632899367724732,0.130100783017612,1.01694066734713,0.0601387441732947,3.700,2.885,2.076,3.914,2.239,1.682,0.828,0.992
ENSMUSG00000021131,4597,3423,3780,3279,5146,3068,4366,3482,0,0.290463447394937,0.130248706341166,6.24751166196218,0.0602130636139894,94.496,83.251,89.041,68.632,73.695,65.668,63.520,75.064
ENSMUSG00000039191,11056,10245,11451,11592,13032,10583,21977,8288,0,0.262839035769689,0.13032279341406,7.86964650000622,0.0602532592024309,227.267,252.198,225.492,345.470,220.568,232.150,219.110,178.670
ENSMUSG00000080968,4,0,4,4,4,0,3,0,0,-1.54972777143427,0.130395244279519,-4.72190330918731,0.0602927049944308,0.082,0.088,0.069,0.047,0.000,0.080,0.000,0.000
ENSMUSG00000025234,7243,4061,7813,5597,8316,4484,12522,3984,0,-0.251055376458883,0.130459433137405,6.95690213593125,0.060328336798245,148.887,172.075,143.891,196.841,87.431,112.090,92.837,85.886
ENSMUSG00000022560,1166,713,954,539,1321,510,1327,593,0,-0.300573094244107,0.130586279105559,4.04123344660992,0.0603929518359896,23.968,21.011,22.857,20.860,15.350,10.794,10.559,12.784
ENSMUSG00000037681,7,0,7,0,0,1,16,0,0,-2.11252065805488,0.130646926249035,-4.85239294875359,0.0604269600945627,0.144,0.154,0.000,0.252,0.000,0.000,0.021,0.000
ENSMUSG00000116530,13,1,7,3,25,5,11,4,0,-1.24343197726393,0.13067431396332,-2.92285524533331,0.0604455891817192,0.267,0.154,0.433,0.173,0.022,0.060,0.104,0.086
ENSMUSG00000046415,26,15,10,3,19,6,20,0,0,-1.59753194127858,0.130761055061724,-2.62963729373969,0.0604916783761066,0.534,0.220,0.329,0.314,0.323,0.060,0.124,0.000
ENSMUSG00000045038,170,153,149,157,127,112,209,111,0,0.436016775376955,0.130792596322953,1.53206150341874,0.0605122368406893,3.495,3.282,2.197,3.285,3.294,3.144,2.319,2.393
ENSMUSG00000082729,2,5,2,2,1,3,1,1,0,1.32256630871295,0.13085418136314,-4.40935288422561,0.0605466995476512,0.041,0.044,0.017,0.016,0.108,0.040,0.062,0.022
ENSMUSG00000109341,3,9,0,7,1,0,0,1,0,2.07932356769033,0.130901971564343,-4.89127292109667,0.0605747843230591,0.062,0.000,0.017,0.000,0.194,0.140,0.000,0.022
ENSMUSG00000003872,12,4,9,4,16,4,19,4,0,-0.9359637037767,0.130934973778802,-2.67012516926464,0.0605960296551927,0.247,0.198,0.277,0.299,0.086,0.080,0.083,0.086
ENSMUSG00000106028,40,38,35,45,24,24,44,32,0,0.694990071818691,0.131004736795347,-0.533822770727149,0.0606342923850903,0.822,0.771,0.415,0.692,0.818,0.901,0.497,0.690
ENSMUSG00000012429,976,508,940,468,1432,520,982,483,0,-0.386745047521865,0.131125521421615,3.84678095264598,0.0606961786734661,20.063,20.703,24.778,15.437,10.937,9.373,10.766,10.412
ENSMUSG00000058833,4501,4541,3340,2579,4815,3066,2771,3129,0,0.51096747226992,0.131300057293964,6.11570010235731,0.0607829591387315,92.522,73.561,83.314,43.559,97.765,51.649,63.478,67.454
ENSMUSG00000020023,1414,1160,1303,1209,1517,1052,2398,1352,0,0.271876440767813,0.131359257526845,4.77613883886792,0.0608173006167558,29.066,28.697,26.249,37.696,24.974,24.212,21.781,29.146
ENSMUSG00000030825,32,45,37,54,74,43,36,29,0,0.73083603355846,0.131359257526845,-0.250067038534082,0.0608223506838791,0.658,0.815,1.280,0.566,0.969,1.081,0.890,0.625
ENSMUSG00000014959,4713,3694,4316,4037,5936,3766,7224,3875,0,0.212020991754924,0.131364608960013,6.49995153926792,0.0608309835836962,96.880,95.056,102.710,113.559,79.529,80.848,77.971,83.536
ENSMUSG00000106736,12,0,2,4,6,1,5,0,0,-1.61520576071552,0.131364608960013,-4.29771728471518,0.0608368148890503,0.247,0.044,0.104,0.079,0.000,0.080,0.021,0.000
ENSMUSG00000083454,17,15,14,17,12,13,14,15,0,0.81850645755126,0.131424564576274,-1.74757713305854,0.0608705771056316,0.349,0.308,0.208,0.220,0.323,0.340,0.269,0.323
ENSMUSG00000107812,16,4,18,0,36,6,9,7,0,-1.7234923586941,0.131433197617331,-2.7241783161028,0.0608805718969277,0.329,0.396,0.623,0.141,0.086,0.000,0.124,0.151
ENSMUSG00000028838,5,3,0,4,4,8,2,2,0,1.56312553588584,0.131464391362939,-3.9905407283401,0.0609010187462602,0.103,0.000,0.069,0.031,0.065,0.080,0.166,0.043
ENSMUSG00000042104,36,21,38,24,45,14,90,14,0,-0.734415449417005,0.131465768892117,-0.755136648174512,0.0609076546876888,0.740,0.837,0.779,1.415,0.452,0.481,0.290,0.302
ENSMUSG00000104546,8,0,4,3,1,1,27,0,0,-1.89289592041784,0.131522693986562,-4.28078174020102,0.0609400282917799,0.164,0.088,0.017,0.424,0.000,0.060,0.021,0.000
